n_segment	n_vert	x	y	z	density	class	flag
404	6	16.63	6.75	3.54	1480.89285714286	1	NaN
404	7	16.74	6.68	3.53	1480.89285714286	1	NaN
405	1	16.38	8.03	3.69	2265.63818181818	1	NaN
405	2	16.24	8.16	3.78	2265.63818181818	1	NaN
405	3	16.21	8.21	3.79	2265.63818181818	1	NaN
405	4	16.18	8.27	3.79	2265.63818181818	1	NaN
405	5	16.14	8.33	3.79	2265.63818181818	1	NaN
405	6	16.11	8.39	3.79	2265.63818181818	1	NaN
405	7	16.07	8.44	3.8	2265.63818181818	1	NaN
405	8	16.03	8.49	3.82	2265.63818181818	1	NaN
405	9	15.98	8.53	3.85	2265.63818181818	1	NaN
405	10	15.93	8.57	3.87	2265.63818181818	1	NaN
405	11	15.82	8.67	3.91	2265.63818181818	1	NaN
406	1	16.38	8.03	3.69	2646.415	1	NaN
406	2	16.59	7.99	3.62	2646.415	1	NaN
406	3	16.66	8	3.61	2646.415	1	NaN
406	4	16.72	8.02	3.59	2646.415	1	NaN
406	5	16.79	8.04	3.57	2646.415	1	NaN
406	6	16.95	8.04	3.57	2646.415	1	NaN
407	1	16.38	8.03	3.69	1786.62714285714	1	NaN
407	2	16.16	8.07	3.75	1786.62714285714	1	NaN
407	3	16.1	8.04	3.74	1786.62714285714	1	NaN
407	4	16.04	8.01	3.75	1786.62714285714	1	NaN
407	5	15.98	7.99	3.76	1786.62714285714	1	NaN
407	6	15.91	7.97	3.76	1786.62714285714	1	NaN
407	7	15.78	7.97	3.75	1786.62714285714	1	NaN
408	1	11.97	13.94	0.84	2234.42285714286	1	NaN
408	2	12.04	13.92	0.82	2234.42285714286	1	NaN
408	3	12.1	13.9	0.8	2234.42285714286	1	NaN
408	4	12.16	13.89	0.79	2234.42285714286	1	NaN
408	5	12.23	13.88	0.79	2234.42285714286	1	NaN
408	6	12.29	13.87	0.79	2234.42285714286	1	NaN
408	7	12.42	13.88	0.77	2234.42285714286	1	NaN
409	1	12.42	13.88	0.77	1756.87090909091	1	NaN
409	2	12.46	13.77	0.72	1756.87090909091	1	NaN
409	3	12.5	13.72	0.69	1756.87090909091	1	NaN
409	4	12.55	13.67	0.68	1756.87090909091	1	NaN
409	5	12.6	13.63	0.7	1756.87090909091	1	NaN
409	6	12.65	13.59	0.73	1756.87090909091	1	NaN
409	7	12.71	13.56	0.77	1756.87090909091	1	NaN
409	8	12.77	13.54	0.79	1756.87090909091	1	NaN
409	9	12.84	13.53	0.82	1756.87090909091	1	NaN
409	10	12.9	13.51	0.84	1756.87090909091	1	NaN
409	11	13.02	13.47	0.84	1756.87090909091	1	NaN
410	1	12.6	13.98	0.74	2257.73181818182	1	NaN
410	2	12.73	13.99	0.82	2257.73181818182	1	NaN
410	3	12.79	13.99	0.83	2257.73181818182	1	NaN
410	4	12.86	13.99	0.81	2257.73181818182	1	NaN
410	5	12.93	14	0.8	2257.73181818182	1	NaN
410	6	12.99	14	0.82	2257.73181818182	1	NaN
410	7	13.05	14	0.88	2257.73181818182	1	NaN
410	8	13.12	14	0.93	2257.73181818182	1	NaN
410	9	13.18	14.02	0.97	2257.73181818182	1	NaN
410	10	13.24	14.05	0.98	2257.73181818182	1	NaN
410	11	13.35	14.12	0.98	2257.73181818182	1	NaN
411	1	12.6	13.98	0.74	1657.24923076923	1	NaN
411	2	12.58	14.1	0.64	1657.24923076923	1	NaN
411	3	12.58	14.16	0.61	1657.24923076923	1	NaN
411	4	12.6	14.23	0.59	1657.24923076923	1	NaN
411	5	12.64	14.28	0.57	1657.24923076923	1	NaN
411	6	12.69	14.32	0.57	1657.24923076923	1	NaN
411	7	12.75	14.35	0.57	1657.24923076923	1	NaN
411	8	12.81	14.38	0.58	1657.24923076923	1	NaN
411	9	12.87	14.4	0.6	1657.24923076923	1	NaN
411	10	12.93	14.43	0.65	1657.24923076923	1	NaN
411	11	12.98	14.46	0.72	1657.24923076923	1	NaN
411	12	13.03	14.48	0.81	1657.24923076923	1	NaN
411	13	13.1	14.5	0.93	1657.24923076923	1	NaN
412	1	13.35	14.12	0.98	3942.56466666667	1	NaN
412	2	13.38	14.39	1.08	3942.56466666667	1	NaN
412	3	13.41	14.45	1.1	3942.56466666667	1	NaN
412	4	13.44	14.5	1.11	3942.56466666667	1	NaN
412	5	13.48	14.56	1.11	3942.56466666667	1	NaN
412	6	13.52	14.61	1.11	3942.56466666667	1	NaN
412	7	13.56	14.66	1.11	3942.56466666667	1	NaN
412	8	13.6	14.71	1.12	3942.56466666667	1	NaN
412	9	13.64	14.76	1.13	3942.56466666667	1	NaN
412	10	13.69	14.81	1.14	3942.56466666667	1	NaN
412	11	13.73	14.86	1.15	3942.56466666667	1	NaN
412	12	13.78	14.91	1.15	3942.56466666667	1	NaN
412	13	13.83	14.95	1.15	3942.56466666667	1	NaN
412	14	13.87	15	1.15	3942.56466666667	1	NaN
412	15	13.96	15.17	1.13	3942.56466666667	1	NaN
413	1	13.35	14.12	0.98	3253.2775	1	NaN
413	2	13.23	14.38	0.98	3253.2775	1	NaN
413	3	13.19	14.43	0.95	3253.2775	1	NaN
413	4	13.1	14.5	0.93	3253.2775	1	NaN
414	1	13.46	13.81	0.91	1901.13	1	NaN
414	2	13.66	13.75	0.88	1901.13	1	NaN
414	3	13.73	13.76	0.91	1901.13	1	NaN
414	4	13.79	13.76	0.94	1901.13	1	NaN
414	5	13.86	13.76	0.97	1901.13	1	NaN
414	6	14.01	13.68	0.99	1901.13	1	NaN
415	1	13.46	13.81	0.91	3326.56428571429	1	NaN
415	2	13.42	13.63	0.93	3326.56428571429	1	NaN
415	3	13.4	13.56	0.94	3326.56428571429	1	NaN
415	4	13.39	13.5	0.94	3326.56428571429	1	NaN
415	5	13.38	13.43	0.94	3326.56428571429	1	NaN
415	6	13.36	13.37	0.93	3326.56428571429	1	NaN
415	7	13.3	13.22	0.86	3326.56428571429	1	NaN
416	1	13.46	13.81	0.91	2333.41125	1	NaN
416	2	13.34	13.73	0.97	2333.41125	1	NaN
416	3	13.27	13.71	0.96	2333.41125	1	NaN
416	4	13.21	13.7	0.94	2333.41125	1	NaN
416	5	13.15	13.68	0.91	2333.41125	1	NaN
416	6	13.1	13.63	0.89	2333.41125	1	NaN
416	7	13.06	13.58	0.87	2333.41125	1	NaN
416	8	13.02	13.47	0.84	2333.41125	1	NaN
417	1	13.46	13.81	0.91	1867.328	1	NaN
417	2	13.56	13.67	0.85	1867.328	1	NaN
417	3	13.61	13.63	0.83	1867.328	1	NaN
417	4	13.66	13.59	0.82	1867.328	1	NaN
417	5	13.7	13.54	0.83	1867.328	1	NaN
417	6	13.75	13.49	0.83	1867.328	1	NaN
417	7	13.79	13.44	0.84	1867.328	1	NaN
417	8	13.85	13.4	0.86	1867.328	1	NaN
417	9	13.9	13.37	0.9	1867.328	1	NaN
417	10	14.01	13.31	0.96	1867.328	1	NaN
418	1	14.01	13.68	0.99	1441.185	1	NaN
418	2	14.14	13.6	0.96	1441.185	1	NaN
418	3	14.2	13.58	0.96	1441.185	1	NaN
418	4	14.27	13.57	0.96	1441.185	1	NaN
418	5	14.33	13.57	0.96	1441.185	1	NaN
418	6	14.45	13.53	0.92	1441.185	1	NaN
419	1	14.01	13.68	0.99	1466.912	1	NaN
419	2	14.02	13.54	0.99	1466.912	1	NaN
419	3	14.02	13.47	0.99	1466.912	1	NaN
419	4	14.02	13.41	0.99	1466.912	1	NaN
419	5	14.01	13.31	0.96	1466.912	1	NaN
420	1	14.01	13.68	0.99	1737.62555555556	1	NaN
420	2	14.02	13.8	1.02	1737.62555555556	1	NaN
420	3	14.03	13.87	1.03	1737.62555555556	1	NaN
420	4	14.06	13.93	1.04	1737.62555555556	1	NaN
420	5	14.09	13.99	1.05	1737.62555555556	1	NaN
420	6	14.13	14.04	1.05	1737.62555555556	1	NaN
420	7	14.17	14.09	1.05	1737.62555555556	1	NaN
420	8	14.21	14.14	1.04	1737.62555555556	1	NaN
420	9	14.29	14.27	1.04	1737.62555555556	1	NaN
421	1	14.45	13.53	0.92	2311.79	1	NaN
421	2	14.49	13.64	0.94	2311.79	1	NaN
421	3	14.53	13.7	0.96	2311.79	1	NaN
421	4	14.57	13.74	0.99	2311.79	1	NaN
421	5	14.63	13.78	1.04	2311.79	1	NaN
421	6	14.77	13.92	1.14	2311.79	1	NaN
422	1	14.45	13.53	0.92	2910.62666666667	1	NaN
422	2	14.45	13.39	0.88	2910.62666666667	1	NaN
422	3	14.45	13.32	0.86	2910.62666666667	1	NaN
422	4	14.44	13.25	0.86	2910.62666666667	1	NaN
422	5	14.44	13.19	0.86	2910.62666666667	1	NaN
422	6	14.44	13.12	0.87	2910.62666666667	1	NaN
422	7	14.44	13.06	0.88	2910.62666666667	1	NaN
422	8	14.44	12.99	0.9	2910.62666666667	1	NaN
422	9	14.43	12.84	0.94	2910.62666666667	1	NaN
423	1	5.15	16.17	2.81	1827.92380952381	1	NaN
423	2	5.13	16.23	2.7	1827.92380952381	1	NaN
423	3	5.1	16.28	2.61	1827.92380952381	1	NaN
423	4	5.08	16.34	2.52	1827.92380952381	1	NaN
423	5	5.1	16.4	2.45	1827.92380952381	1	NaN
423	6	5.13	16.45	2.4	1827.92380952381	1	NaN
423	7	5.17	16.5	2.36	1827.92380952381	1	NaN
423	8	5.21	16.55	2.34	1827.92380952381	1	NaN
423	9	5.26	16.59	2.35	1827.92380952381	1	NaN
423	10	5.31	16.64	2.37	1827.92380952381	1	NaN
423	11	5.36	16.68	2.4	1827.92380952381	1	NaN
423	12	5.41	16.72	2.44	1827.92380952381	1	NaN
423	13	5.46	16.76	2.48	1827.92380952381	1	NaN
423	14	5.51	16.81	2.51	1827.92380952381	1	NaN
423	15	5.56	16.86	2.52	1827.92380952381	1	NaN
423	16	5.6	16.9	2.51	1827.92380952381	1	NaN
423	17	5.64	16.95	2.46	1827.92380952381	1	NaN
423	18	5.69	17	2.41	1827.92380952381	1	NaN
423	19	5.74	17.04	2.37	1827.92380952381	1	NaN
423	20	5.79	17.08	2.34	1827.92380952381	1	NaN
423	21	5.9	17.16	2.28	1827.92380952381	1	NaN
424	1	5.15	16.17	2.81	2400.93642857143	1	NaN
424	2	5.15	16.15	2.98	2400.93642857143	1	NaN
424	3	5.13	16.11	3.13	2400.93642857143	1	NaN
424	4	5.11	16.07	3.23	2400.93642857143	1	NaN
424	5	5.08	16.01	3.3	2400.93642857143	1	NaN
424	6	5.05	15.95	3.35	2400.93642857143	1	NaN
424	7	5.03	15.89	3.4	2400.93642857143	1	NaN
424	8	4.98	15.8	3.47	2400.93642857143	1	NaN
424	9	5.03	15.79	3.57	2400.93642857143	1	NaN
424	10	5.09	15.8	3.64	2400.93642857143	1	NaN
424	11	5.15	15.82	3.69	2400.93642857143	1	NaN
424	12	5.21	15.84	3.71	2400.93642857143	1	NaN
424	13	5.28	15.86	3.71	2400.93642857143	1	NaN
424	14	5.39	15.9	3.72	2400.93642857143	1	NaN
425	1	5.9	17.16	2.28	1593.96	1	NaN
425	2	6	17.23	2.26	1593.96	1	NaN
425	3	6.06	17.26	2.29	1593.96	1	NaN
425	4	6.12	17.3	2.31	1593.96	1	NaN
425	5	6.17	17.34	2.32	1593.96	1	NaN
425	6	6.23	17.37	2.33	1593.96	1	NaN
425	7	6.28	17.41	2.33	1593.96	1	NaN
425	8	6.34	17.44	2.34	1593.96	1	NaN
425	9	6.4	17.47	2.37	1593.96	1	NaN
425	10	6.46	17.5	2.41	1593.96	1	NaN
425	11	6.52	17.52	2.47	1593.96	1	NaN
425	12	6.58	17.54	2.52	1593.96	1	NaN
425	13	6.64	17.56	2.56	1593.96	1	NaN
425	14	6.69	17.6	2.59	1593.96	1	NaN
425	15	6.8	17.67	2.6	1593.96	1	NaN
426	1	5.9	17.16	2.28	1926.025	1	NaN
426	2	5.96	17.01	2.3	1926.025	1	NaN
426	3	6	16.95	2.29	1926.025	1	NaN
426	4	6.03	16.9	2.27	1926.025	1	NaN
426	5	6.06	16.84	2.24	1926.025	1	NaN
426	6	6.09	16.78	2.2	1926.025	1	NaN
426	7	6.12	16.73	2.16	1926.025	1	NaN
426	8	6.16	16.68	2.11	1926.025	1	NaN
426	9	6.2	16.63	2.07	1926.025	1	NaN
426	10	6.25	16.58	2.03	1926.025	1	NaN
426	11	6.29	16.54	2	1926.025	1	NaN
426	12	6.34	16.49	1.97	1926.025	1	NaN
426	13	6.38	16.44	1.95	1926.025	1	NaN
426	14	6.45	16.33	1.9	1926.025	1	NaN
427	1	5.9	17.16	2.28	1367.81	1	NaN
427	2	5.86	17.32	2.3	1367.81	1	NaN
427	3	5.83	17.38	2.32	1367.81	1	NaN
427	4	5.8	17.44	2.34	1367.81	1	NaN
427	5	5.78	17.5	2.36	1367.81	1	NaN
427	6	5.75	17.56	2.37	1367.81	1	NaN
427	7	5.73	17.62	2.39	1367.81	1	NaN
428	1	6.8	17.67	2.6	1740.194	1	NaN
428	2	6.9	17.77	2.62	1740.194	1	NaN
428	3	6.94	17.81	2.63	1740.194	1	NaN
428	4	6.99	17.86	2.65	1740.194	1	NaN
428	5	7.04	17.91	2.67	1740.194	1	NaN
429	1	6.8	17.67	2.6	1583.44909090909	1	NaN
429	2	6.76	17.7	2.47	1583.44909090909	1	NaN
429	3	6.72	17.73	2.34	1583.44909090909	1	NaN
429	4	6.69	17.77	2.21	1583.44909090909	1	NaN
429	5	6.67	17.8	2.07	1583.44909090909	1	NaN
429	6	6.64	17.83	1.93	1583.44909090909	1	NaN
429	7	6.6	17.85	1.79	1583.44909090909	1	NaN
429	8	6.55	17.85	1.66	1583.44909090909	1	NaN
429	9	6.5	17.82	1.58	1583.44909090909	1	NaN
429	10	6.45	17.78	1.54	1583.44909090909	1	NaN
429	11	6.33	17.69	1.53	1583.44909090909	1	NaN
430	1	12.89	9.95	4.48	1583.97428571429	1	NaN
430	2	12.9	10.12	4.48	1583.97428571429	1	NaN
430	3	12.88	10.18	4.48	1583.97428571429	1	NaN
430	4	12.87	10.24	4.47	1583.97428571429	1	NaN
430	5	12.87	10.31	4.47	1583.97428571429	1	NaN
430	6	12.87	10.38	4.47	1583.97428571429	1	NaN
430	7	12.84	10.6	4.48	1583.97428571429	1	NaN
431	1	12.89	9.95	4.48	958.396428571428	1	NaN
431	2	12.73	9.89	4.58	958.396428571428	1	NaN
431	3	12.67	9.91	4.67	958.396428571428	1	NaN
431	4	12.62	9.93	4.74	958.396428571428	1	NaN
431	5	12.56	9.97	4.78	958.396428571428	1	NaN
431	6	12.51	10	4.8	958.396428571428	1	NaN
431	7	12.44	10.02	4.79	958.396428571428	1	NaN
431	8	12.38	10.04	4.79	958.396428571428	1	NaN
431	9	12.31	10.05	4.8	958.396428571428	1	NaN
431	10	12.25	10.07	4.83	958.396428571428	1	NaN
431	11	12.19	10.1	4.85	958.396428571428	1	NaN
431	12	12.13	10.12	4.87	958.396428571428	1	NaN
431	13	12.07	10.14	4.87	958.396428571428	1	NaN
431	14	11.96	10.17	4.82	958.396428571428	1	NaN
432	1	12.89	9.95	4.48	1811.45333333333	1	NaN
432	2	13.04	9.87	4.44	1811.45333333333	1	NaN
432	3	13.08	9.82	4.43	1811.45333333333	1	NaN
432	4	13.12	9.77	4.42	1811.45333333333	1	NaN
432	5	13.16	9.71	4.42	1811.45333333333	1	NaN
432	6	13.26	9.58	4.44	1811.45333333333	1	NaN
433	1	12.89	9.95	4.48	1751.90428571429	1	NaN
433	2	12.72	9.83	4.49	1751.90428571429	1	NaN
433	3	12.67	9.78	4.48	1751.90428571429	1	NaN
433	4	12.63	9.72	4.47	1751.90428571429	1	NaN
433	5	12.59	9.67	4.46	1751.90428571429	1	NaN
433	6	12.55	9.62	4.46	1751.90428571429	1	NaN
433	7	12.47	9.53	4.46	1751.90428571429	1	NaN
434	1	12.89	9.95	4.48	1618.03166666667	1	NaN
434	2	13.03	10.07	4.48	1618.03166666667	1	NaN
434	3	13.07	10.12	4.49	1618.03166666667	1	NaN
434	4	13.11	10.17	4.5	1618.03166666667	1	NaN
434	5	13.15	10.23	4.51	1618.03166666667	1	NaN
434	6	13.22	10.35	4.51	1618.03166666667	1	NaN
435	1	12.84	10.6	4.48	1298.27	1	NaN
435	2	12.94	10.44	4.6	1298.27	1	NaN
435	3	12.99	10.42	4.68	1298.27	1	NaN
435	4	13.05	10.4	4.72	1298.27	1	NaN
435	5	13.12	10.38	4.71	1298.27	1	NaN
435	6	13.18	10.37	4.63	1298.27	1	NaN
435	7	13.22	10.35	4.51	1298.27	1	NaN
436	1	12.72	10.9	4.46	715.065	1	NaN
436	2	12.71	10.75	4.66	715.065	1	NaN
436	3	12.66	10.73	4.78	715.065	1	NaN
436	4	12.61	10.71	4.86	715.065	1	NaN
436	5	12.55	10.69	4.92	715.065	1	NaN
436	6	12.48	10.67	4.95	715.065	1	NaN
436	7	12.42	10.65	4.96	715.065	1	NaN
436	8	12.36	10.63	4.95	715.065	1	NaN
436	9	12.3	10.59	4.94	715.065	1	NaN
436	10	12.25	10.55	4.92	715.065	1	NaN
436	11	12.21	10.51	4.91	715.065	1	NaN
436	12	12.17	10.45	4.89	715.065	1	NaN
436	13	12.14	10.39	4.87	715.065	1	NaN
436	14	12.11	10.33	4.84	715.065	1	NaN
436	15	12.08	10.28	4.82	715.065	1	NaN
436	16	11.96	10.17	4.82	715.065	1	NaN
437	1	12.72	10.9	4.46	1044.44454545455	1	NaN
437	2	12.81	10.96	4.48	1044.44454545455	1	NaN
437	3	12.85	11.01	4.51	1044.44454545455	1	NaN
437	4	12.89	11.06	4.53	1044.44454545455	1	NaN
437	5	12.93	11.11	4.54	1044.44454545455	1	NaN
437	6	12.97	11.17	4.53	1044.44454545455	1	NaN
437	7	13.01	11.22	4.51	1044.44454545455	1	NaN
437	8	13.03	11.28	4.47	1044.44454545455	1	NaN
437	9	13.03	11.35	4.42	1044.44454545455	1	NaN
437	10	13.02	11.41	4.36	1044.44454545455	1	NaN
437	11	12.96	11.52	4.27	1044.44454545455	1	NaN
438	1	12.61	11.09	4.43	857.462857142857	1	NaN
438	2	12.62	11.17	4.39	857.462857142857	1	NaN
438	3	12.63	11.23	4.37	857.462857142857	1	NaN
438	4	12.65	11.3	4.37	857.462857142857	1	NaN
438	5	12.67	11.36	4.38	857.462857142857	1	NaN
438	6	12.69	11.42	4.39	857.462857142857	1	NaN
438	7	12.67	11.64	4.43	857.462857142857	1	NaN
439	1	12.61	11.09	4.43	993.777142857143	1	NaN
439	2	12.55	11.11	4.48	993.777142857143	1	NaN
439	3	12.49	11.15	4.5	993.777142857143	1	NaN
439	4	12.43	11.18	4.51	993.777142857143	1	NaN
439	5	12.37	11.21	4.51	993.777142857143	1	NaN
439	6	12.31	11.23	4.51	993.777142857143	1	NaN
439	7	12.24	11.24	4.53	993.777142857143	1	NaN
439	8	12.18	11.24	4.54	993.777142857143	1	NaN
439	9	12.11	11.24	4.56	993.777142857143	1	NaN
439	10	12.05	11.24	4.58	993.777142857143	1	NaN
439	11	11.98	11.24	4.59	993.777142857143	1	NaN
439	12	11.91	11.24	4.6	993.777142857143	1	NaN
439	13	11.85	11.23	4.62	993.777142857143	1	NaN
439	14	11.78	11.22	4.63	993.777142857143	1	NaN
439	15	11.72	11.21	4.65	993.777142857143	1	NaN
439	16	11.65	11.2	4.64	993.777142857143	1	NaN
439	17	11.59	11.18	4.62	993.777142857143	1	NaN
439	18	11.52	11.17	4.59	993.777142857143	1	NaN
439	19	11.46	11.15	4.58	993.777142857143	1	NaN
439	20	11.4	11.12	4.58	993.777142857143	1	NaN
439	21	11.28	11.09	4.62	993.777142857143	1	NaN
440	1	12.67	11.64	4.43	978.446666666667	1	NaN
440	2	12.63	11.86	4.47	978.446666666667	1	NaN
440	3	12.64	11.93	4.5	978.446666666667	1	NaN
440	4	12.65	11.99	4.52	978.446666666667	1	NaN
440	5	12.66	12.05	4.53	978.446666666667	1	NaN
440	6	12.6	12.26	4.5	978.446666666667	1	NaN
441	1	12.67	11.64	4.43	948.7125	1	NaN
441	2	12.78	11.53	4.35	948.7125	1	NaN
441	3	12.85	11.51	4.33	948.7125	1	NaN
441	4	12.96	11.52	4.27	948.7125	1	NaN
442	1	12.67	11.64	4.43	728.649090909091	1	NaN
442	2	12.53	11.73	4.49	728.649090909091	1	NaN
442	3	12.46	11.73	4.51	728.649090909091	1	NaN
442	4	12.4	11.74	4.53	728.649090909091	1	NaN
442	5	12.33	11.74	4.55	728.649090909091	1	NaN
442	6	12.27	11.74	4.55	728.649090909091	1	NaN
442	7	12.2	11.74	4.55	728.649090909091	1	NaN
442	8	12.13	11.75	4.54	728.649090909091	1	NaN
442	9	12.08	11.78	4.54	728.649090909091	1	NaN
442	10	12.02	11.82	4.55	728.649090909091	1	NaN
442	11	11.91	11.91	4.55	728.649090909091	1	NaN
443	1	12.6	12.26	4.5	826.116363636364	1	NaN
443	2	12.5	12.47	4.56	826.116363636364	1	NaN
443	3	12.51	12.53	4.6	826.116363636364	1	NaN
443	4	12.52	12.6	4.63	826.116363636364	1	NaN
443	5	12.54	12.66	4.66	826.116363636364	1	NaN
443	6	12.55	12.72	4.69	826.116363636364	1	NaN
443	7	12.56	12.79	4.69	826.116363636364	1	NaN
443	8	12.57	12.85	4.67	826.116363636364	1	NaN
443	9	12.58	12.91	4.63	826.116363636364	1	NaN
443	10	12.59	12.97	4.58	826.116363636364	1	NaN
443	11	12.6	13.03	4.52	826.116363636364	1	NaN
444	1	12.6	12.26	4.5	826.609090909091	1	NaN
444	2	12.52	12.23	4.58	826.609090909091	1	NaN
444	3	12.46	12.2	4.61	826.609090909091	1	NaN
444	4	12.4	12.16	4.61	826.609090909091	1	NaN
444	5	12.35	12.13	4.59	826.609090909091	1	NaN
444	6	12.29	12.09	4.54	826.609090909091	1	NaN
444	7	12.24	12.05	4.49	826.609090909091	1	NaN
444	8	12.19	12.01	4.46	826.609090909091	1	NaN
444	9	12.14	11.97	4.45	826.609090909091	1	NaN
444	10	12.08	11.94	4.46	826.609090909091	1	NaN
444	11	11.91	11.91	4.55	826.609090909091	1	NaN
445	1	12.6	12.26	4.5	1428.19083333333	1	NaN
445	2	12.65	12.34	4.38	1428.19083333333	1	NaN
445	3	12.69	12.4	4.35	1428.19083333333	1	NaN
445	4	12.72	12.45	4.35	1428.19083333333	1	NaN
445	5	12.76	12.51	4.37	1428.19083333333	1	NaN
445	6	12.79	12.57	4.4	1428.19083333333	1	NaN
445	7	12.82	12.62	4.43	1428.19083333333	1	NaN
445	8	12.86	12.68	4.46	1428.19083333333	1	NaN
445	9	12.89	12.74	4.49	1428.19083333333	1	NaN
445	10	12.92	12.8	4.51	1428.19083333333	1	NaN
445	11	12.95	12.85	4.51	1428.19083333333	1	NaN
445	12	13.01	12.96	4.45	1428.19083333333	1	NaN
446	1	12.6	12.26	4.5	1135.888125	1	NaN
446	2	12.38	12.38	4.59	1135.888125	1	NaN
446	3	12.32	12.4	4.62	1135.888125	1	NaN
446	4	12.25	12.41	4.63	1135.888125	1	NaN
446	5	12.19	12.42	4.64	1135.888125	1	NaN
446	6	12.12	12.43	4.65	1135.888125	1	NaN
446	7	12.06	12.44	4.66	1135.888125	1	NaN
446	8	11.99	12.45	4.69	1135.888125	1	NaN
446	9	11.93	12.47	4.73	1135.888125	1	NaN
446	10	11.87	12.49	4.76	1135.888125	1	NaN
446	11	11.81	12.52	4.78	1135.888125	1	NaN
446	12	11.75	12.54	4.78	1135.888125	1	NaN
446	13	11.69	12.58	4.78	1135.888125	1	NaN
446	14	11.63	12.61	4.77	1135.888125	1	NaN
446	15	11.57	12.64	4.77	1135.888125	1	NaN
446	16	11.33	12.74	4.75	1135.888125	1	NaN
447	1	12.6	12.26	4.5	1255.365	1	NaN
447	2	12.81	12.09	4.49	1255.365	1	NaN
447	3	12.88	12.06	4.49	1255.365	1	NaN
447	4	13	12.02	4.47	1255.365	1	NaN
448	1	6.51	14.3	0.89	3325.138	1	NaN
448	2	6.41	14.2	0.94	3325.138	1	NaN
448	3	6.36	14.17	1.01	3325.138	1	NaN
448	4	6.3	14.14	1.08	3325.138	1	NaN
448	5	6.21	14.01	1.14	3325.138	1	NaN
449	1	6.98	15.02	1	2273.30666666667	1	NaN
449	2	7	15.14	1.05	2273.30666666667	1	NaN
449	3	7.01	15.26	1.1	2273.30666666667	1	NaN
450	1	6.98	15.02	1	1841.10375	1	NaN
450	2	7.07	14.96	0.99	1841.10375	1	NaN
450	3	7.12	14.91	0.99	1841.10375	1	NaN
450	4	7.18	14.87	1	1841.10375	1	NaN
450	5	7.23	14.83	1.02	1841.10375	1	NaN
450	6	7.28	14.79	1.05	1841.10375	1	NaN
450	7	7.34	14.76	1.09	1841.10375	1	NaN
450	8	7.53	14.69	1.07	1841.10375	1	NaN
451	1	7.01	15.26	1.1	2723.21666666667	1	NaN
451	2	7.03	15.4	1.11	2723.21666666667	1	NaN
451	3	7.05	15.47	1.13	2723.21666666667	1	NaN
451	4	7.07	15.53	1.16	2723.21666666667	1	NaN
451	5	7.09	15.59	1.18	2723.21666666667	1	NaN
451	6	7.17	15.72	1.23	2723.21666666667	1	NaN
452	1	7.01	15.26	1.1	2242.97142857143	1	NaN
452	2	6.92	15.27	1.14	2242.97142857143	1	NaN
452	3	6.86	15.26	1.19	2242.97142857143	1	NaN
452	4	6.8	15.25	1.25	2242.97142857143	1	NaN
452	5	6.74	15.24	1.33	2242.97142857143	1	NaN
452	6	6.68	15.25	1.42	2242.97142857143	1	NaN
452	7	6.58	15.23	1.47	2242.97142857143	1	NaN
453	1	7.01	15.26	1.1	1621.45727272727	1	NaN
453	2	7.09	15.2	1.22	1621.45727272727	1	NaN
453	3	7.15	15.18	1.31	1621.45727272727	1	NaN
453	4	7.21	15.16	1.36	1621.45727272727	1	NaN
453	5	7.27	15.13	1.38	1621.45727272727	1	NaN
453	6	7.32	15.1	1.37	1621.45727272727	1	NaN
453	7	7.37	15.06	1.35	1621.45727272727	1	NaN
453	8	7.42	15.01	1.32	1621.45727272727	1	NaN
453	9	7.46	14.96	1.28	1621.45727272727	1	NaN
453	10	7.5	14.91	1.23	1621.45727272727	1	NaN
453	11	7.53	14.69	1.07	1621.45727272727	1	NaN
454	1	7.17	15.72	1.23	2348.24166666667	1	NaN
454	2	7.26	15.79	1.22	2348.24166666667	1	NaN
454	3	7.32	15.82	1.21	2348.24166666667	1	NaN
454	4	7.37	15.86	1.21	2348.24166666667	1	NaN
454	5	7.43	15.9	1.23	2348.24166666667	1	NaN
454	6	7.53	16.07	1.17	2348.24166666667	1	NaN
455	1	7.17	15.72	1.23	1597.09888888889	1	NaN
455	2	7.12	15.81	1.36	1597.09888888889	1	NaN
455	3	7.08	15.86	1.33	1597.09888888889	1	NaN
455	4	7.05	15.91	1.27	1597.09888888889	1	NaN
455	5	7.01	15.96	1.22	1597.09888888889	1	NaN
455	6	6.98	16.02	1.22	1597.09888888889	1	NaN
455	7	6.95	16.07	1.24	1597.09888888889	1	NaN
455	8	6.92	16.13	1.28	1597.09888888889	1	NaN
455	9	6.89	16.23	1.38	1597.09888888889	1	NaN
456	1	7.53	16.07	1.17	2037.2375	1	NaN
456	2	7.55	16.26	1.18	2037.2375	1	NaN
456	3	7.55	16.32	1.2	2037.2375	1	NaN
456	4	7.55	16.39	1.21	2037.2375	1	NaN
456	5	7.55	16.45	1.21	2037.2375	1	NaN
456	6	7.54	16.52	1.21	2037.2375	1	NaN
456	7	7.54	16.58	1.21	2037.2375	1	NaN
456	8	7.52	16.73	1.22	2037.2375	1	NaN
457	1	7.53	16.07	1.17	1369.749	1	NaN
457	2	7.64	16.07	0.97	1369.749	1	NaN
457	3	7.71	16.07	0.89	1369.749	1	NaN
457	4	7.77	16.08	0.84	1369.749	1	NaN
457	5	7.84	16.09	0.81	1369.749	1	NaN
